sim_type,regrowth,klepts,foragers,variable,value,value_cut
obligate,0.01,0.03,0.001,pc_intake_klepts,0.00725191921536058,"(0,0.01]"
obligate,0.01,0.044,0.007,pc_intake_klepts,0.0206974858451245,"(0.02,0.03]"
obligate,0.01,0.043,0.004,pc_intake_klepts,0.0151184892386018,"(0.01,0.02]"
obligate,0.01,0.04,0.012,pc_intake_klepts,0.0316047140826934,"(0.03,0.04]"
obligate,0.01,0.065,0.002,pc_intake_klepts,0.00758068754072501,"(0,0.01]"
obligate,0.01,0.037,0.005,pc_intake_klepts,0.0186287417383087,"(0.01,0.02]"
obligate,0.01,0.025,0.011,pc_intake_klepts,0.0329112939636496,"(0.03,0.04]"
obligate,0.01,0.032,0.017,pc_intake_klepts,0.0302948579647609,"(0.03,0.04]"
obligate,0.01,0.034,0.006,pc_intake_klepts,0.0226284232410359,"(0.02,0.03]"
obligate,0.01,0.036,0.006,pc_intake_klepts,0.0215235816773899,"(0.02,0.03]"
obligate,0.01,0.024,0.013,pc_intake_klepts,0.0355923322318741,"(0.03,0.04]"
obligate,0.01,0.02,0.017,pc_intake_klepts,0.0479659902700947,"(0.04,0.05]"
obligate,0.01,0.025,0.009,pc_intake_klepts,0.0309991022927707,"(0.03,0.04]"
obligate,0.01,0.022,0.013,pc_intake_klepts,0.0375034095056462,"(0.03,0.04]"
obligate,0.01,0.028,0,pc_intake_klepts,0.00220343325694496,"(0,0.01]"
obligate,0.01,0.026,0.015,pc_intake_klepts,0.0396557680679811,"(0.03,0.04]"
obligate,0.01,0.04,0.018,pc_intake_klepts,0.0401710919019636,"(0.04,0.05]"
obligate,0.01,0.03,0.01,pc_intake_klepts,0.0300195283310261,"(0.03,0.04]"
obligate,0.01,0.022,0.01,pc_intake_klepts,0.0334037759766619,"(0.03,0.04]"
obligate,0.01,0.026,0.011,pc_intake_klepts,0.033782796037998,"(0.03,0.04]"
obligate,0.01,0.028,0.004,pc_intake_klepts,0.0169036110029899,"(0.01,0.02]"
obligate,0.01,0.043,0.002,pc_intake_klepts,0.00878955569249459,"(0,0.01]"
obligate,0.01,0.027,0,pc_intake_klepts,0.00188311171228789,"(0,0.01]"
obligate,0.01,0.033,0.002,pc_intake_klepts,0.0111790473881608,"(0.01,0.02]"
obligate,0.01,0.046,0.007,pc_intake_klepts,0.0198270899649135,"(0.01,0.02]"
obligate,0.01,0.022,0.014,pc_intake_klepts,0.0390604550885156,"(0.03,0.04]"
obligate,0.01,0.056,0.014,pc_intake_klepts,0.0280853329195871,"(0.02,0.03]"
obligate,0.01,0.03,0.002,pc_intake_klepts,0.0109644306289618,"(0.01,0.02]"
obligate,0.01,0.037,0.012,pc_intake_klepts,0.0310866385121542,"(0.03,0.04]"
obligate,0.01,0.058,0.011,pc_intake_klepts,0.0249585349323597,"(0.02,0.03]"
obligate,0.01,0.028,0.007,pc_intake_klepts,0.026029934867399,"(0.02,0.03]"
obligate,0.01,0.08,0.004,pc_intake_klepts,0.0106718674213374,"(0.01,0.02]"
obligate,0.01,0.055,0.006,pc_intake_klepts,0.0164781011792919,"(0.01,0.02]"
obligate,0.01,0.045,0.002,pc_intake_klepts,0.00925300436970364,"(0,0.01]"
obligate,0.01,0.036,0.004,pc_intake_klepts,0.0160745684110953,"(0.01,0.02]"
obligate,0.01,0.037,0.004,pc_intake_klepts,0.016321918534734,"(0.01,0.02]"
obligate,0.01,0.029,0.002,pc_intake_klepts,0.011635050346059,"(0.01,0.02]"
obligate,0.01,0.012,0.014,pc_intake_klepts,0.0380212748708684,"(0.03,0.04]"
obligate,0.01,0.034,0,pc_intake_klepts,0.00168955130403103,"(0,0.01]"
obligate,0.01,0.027,0.011,pc_intake_klepts,0.0318999574401719,"(0.03,0.04]"
obligate,0.01,0.074,0.005,pc_intake_klepts,0.0134525783902531,"(0.01,0.02]"
obligate,0.01,0.029,0.007,pc_intake_klepts,0.0258938356400225,"(0.02,0.03]"
obligate,0.01,0.046,0.001,pc_intake_klepts,0.00623408835251225,"(0,0.01]"
obligate,0.01,0.017,0.01,pc_intake_klepts,0.0355350484384921,"(0.03,0.04]"
obligate,0.01,0.039,0.004,pc_intake_klepts,0.0149888668702988,"(0.01,0.02]"
obligate,0.01,0.035,0.009,pc_intake_klepts,0.0266448175798934,"(0.02,0.03]"
obligate,0.01,0.044,0.005,pc_intake_klepts,0.0173817017574946,"(0.01,0.02]"
obligate,0.01,0.056,0.004,pc_intake_klepts,0.0127457042623373,"(0.01,0.02]"
obligate,0.01,0.04,0.008,pc_intake_klepts,0.0248322572214678,"(0.02,0.03]"
obligate,0.01,0.018,0.013,pc_intake_klepts,0.0429822760546475,"(0.04,0.05]"
obligate,0.01,0.04,0.02,pc_intake_klepts,0.0356561124463441,"(0.03,0.04]"
obligate,0.01,0.032,0.018,pc_intake_klepts,0.0412289965774709,"(0.04,0.05]"
obligate,0.01,0.035,0.005,pc_intake_klepts,0.0191909709037413,"(0.01,0.02]"
obligate,0.01,0.032,0.01,pc_intake_klepts,0.0289245158685674,"(0.02,0.03]"
obligate,0.01,0.061,0.007,pc_intake_klepts,0.0180328922124946,"(0.01,0.02]"
obligate,0.01,0.039,0.012,pc_intake_klepts,0.0292786572698214,"(0.02,0.03]"
obligate,0.01,0.05,0.003,pc_intake_klepts,0.0115707996781047,"(0.01,0.02]"
obligate,0.01,0.034,0.011,pc_intake_klepts,0.0311617477311837,"(0.03,0.04]"
obligate,0.01,0.017,0.012,pc_intake_klepts,0.037528756354682,"(0.03,0.04]"
obligate,0.01,0.022,0.011,pc_intake_klepts,0.0354186387258213,"(0.03,0.04]"
obligate,0.01,0.017,0.013,pc_intake_klepts,0.0381406285137469,"(0.03,0.04]"
obligate,0.01,0.033,0.006,pc_intake_klepts,0.0225654016338755,"(0.02,0.03]"
obligate,0.01,0.027,0.005,pc_intake_klepts,0.0218262666024107,"(0.02,0.03]"
obligate,0.01,0.025,0.007,pc_intake_klepts,0.0277167120471793,"(0.02,0.03]"
obligate,0.01,0.038,0.004,pc_intake_klepts,0.0163899941684687,"(0.01,0.02]"
obligate,0.01,0.025,0.002,pc_intake_klepts,0.0121967425048605,"(0.01,0.02]"
obligate,0.01,0.036,0.01,pc_intake_klepts,0.028636948209436,"(0.02,0.03]"
obligate,0.01,0.018,0.006,pc_intake_klepts,0.0262434011403897,"(0.02,0.03]"
obligate,0.01,0.023,0.004,pc_intake_klepts,0.018480252248094,"(0.01,0.02]"
obligate,0.01,0.021,0.009,pc_intake_klepts,0.0315612663147504,"(0.03,0.04]"
obligate,0.01,0.019,0.009,pc_intake_klepts,0.0315279980160038,"(0.03,0.04]"
obligate,0.01,0.039,0.01,pc_intake_klepts,0.026198122859077,"(0.02,0.03]"
obligate,0.01,0.022,0,pc_intake_klepts,0.00227378854467686,"(0,0.01]"
obligate,0.01,0.032,0.013,pc_intake_klepts,0.032352602305733,"(0.03,0.04]"
obligate,0.01,0.041,0.007,pc_intake_klepts,0.0231905332455215,"(0.02,0.03]"
obligate,0.01,0.041,0.011,pc_intake_klepts,0.0297001135859864,"(0.02,0.03]"
obligate,0.01,0.051,0.003,pc_intake_klepts,0.0117463374067841,"(0.01,0.02]"
obligate,0.01,0.042,0.01,pc_intake_klepts,0.0282782497434448,"(0.02,0.03]"
obligate,0.01,0.01,0.009,pc_intake_klepts,0.0284492082290865,"(0.02,0.03]"
obligate,0.01,0.072,0.004,pc_intake_klepts,0.00970732754438541,"(0,0.01]"
obligate,0.01,0.044,0.008,pc_intake_klepts,0.0231196050021699,"(0.02,0.03]"
obligate,0.01,0.02,0.003,pc_intake_klepts,0.0170342200508787,"(0.01,0.02]"
obligate,0.01,0.014,0.015,pc_intake_klepts,0.0428742626760344,"(0.04,0.05]"
obligate,0.01,0.028,0.002,pc_intake_klepts,0.011403429602608,"(0.01,0.02]"
obligate,0.01,0.03,0,pc_intake_klepts,0.00209304973910911,"(0,0.01]"
obligate,0.01,0.047,0.01,pc_intake_klepts,0.0258141364511365,"(0.02,0.03]"
obligate,0.01,0.062,0.009,pc_intake_klepts,0.0207668750746547,"(0.02,0.03]"
obligate,0.01,0.045,0.006,pc_intake_klepts,0.0180237822865451,"(0.01,0.02]"
obligate,0.01,0.023,0.007,pc_intake_klepts,0.0270126956587093,"(0.02,0.03]"
obligate,0.01,0.051,0.011,pc_intake_klepts,0.0222910901221705,"(0.02,0.03]"
obligate,0.01,0.038,0.006,pc_intake_klepts,0.0225987253188112,"(0.02,0.03]"
obligate,0.01,0.056,0.007,pc_intake_klepts,0.017121140063129,"(0.01,0.02]"
obligate,0.01,0.032,0.002,pc_intake_klepts,0.0106384866252048,"(0.01,0.02]"
obligate,0.01,0.029,0.011,pc_intake_klepts,0.0331225117919555,"(0.03,0.04]"
obligate,0.01,0.037,0.003,pc_intake_klepts,0.0126554289632651,"(0.01,0.02]"
obligate,0.01,0.061,0.003,pc_intake_klepts,0.0106622118858168,"(0.01,0.02]"
obligate,0.01,0.04,0.011,pc_intake_klepts,0.0306577719432305,"(0.03,0.04]"
obligate,0.01,0.028,0.005,pc_intake_klepts,0.0210913612910832,"(0.02,0.03]"
obligate,0.01,0.018,0.011,pc_intake_klepts,0.0342280298882443,"(0.03,0.04]"
obligate,0.01,0.02,0.016,pc_intake_klepts,0.0398971278169039,"(0.03,0.04]"
obligate,0.01,0.022,0.009,pc_intake_klepts,0.0314706939891281,"(0.03,0.04]"
obligate,0.01,0.043,0.006,pc_intake_klepts,0.0186421264793862,"(0.01,0.02]"
obligate,0.01,0.067,0.005,pc_intake_klepts,0.0134627332415544,"(0.01,0.02]"
obligate,0.01,0.059,0.002,pc_intake_klepts,0.00820697102632307,"(0,0.01]"
obligate,0.01,0.023,0.01,pc_intake_klepts,0.0334642779440564,"(0.03,0.04]"
obligate,0.01,0.044,0.006,pc_intake_klepts,0.0198628000741925,"(0.01,0.02]"
obligate,0.01,0.044,0.004,pc_intake_klepts,0.0138953440493442,"(0.01,0.02]"
obligate,0.01,0.018,0.015,pc_intake_klepts,0.0384637685192916,"(0.03,0.04]"
obligate,0.01,0.042,0.007,pc_intake_klepts,0.0233730846883659,"(0.02,0.03]"
obligate,0.01,0.035,0.003,pc_intake_klepts,0.0138494921119602,"(0.01,0.02]"
obligate,0.01,0.031,0.003,pc_intake_klepts,0.0144304332364441,"(0.01,0.02]"
obligate,0.01,0.034,0.001,pc_intake_klepts,0.00722696367140045,"(0,0.01]"
obligate,0.01,0.052,0.005,pc_intake_klepts,0.0164004721013348,"(0.01,0.02]"
obligate,0.01,0.042,0,pc_intake_klepts,0.00165960380409764,"(0,0.01]"
obligate,0.01,0.043,0.008,pc_intake_klepts,0.0233818799637716,"(0.02,0.03]"
obligate,0.01,0.06,0.008,pc_intake_klepts,0.0200362538729593,"(0.02,0.03]"
obligate,0.01,0.024,0.009,pc_intake_klepts,0.0292964236018774,"(0.02,0.03]"
obligate,0.01,0.027,0.009,pc_intake_klepts,0.0300729091666375,"(0.03,0.04]"
obligate,0.01,0.032,0,pc_intake_klepts,0.00200485700508363,"(0,0.01]"
obligate,0.01,0.042,0.003,pc_intake_klepts,0.0122016598718328,"(0.01,0.02]"
obligate,0.01,0.046,0.009,pc_intake_klepts,0.0241891517898229,"(0.02,0.03]"
obligate,0.01,0.034,0.005,pc_intake_klepts,0.0193567486967879,"(0.01,0.02]"
obligate,0.01,0.036,0.001,pc_intake_klepts,0.00707723502558618,"(0,0.01]"
obligate,0.01,0.029,0.008,pc_intake_klepts,0.0272763859870269,"(0.02,0.03]"
obligate,0.01,0.043,0.011,pc_intake_klepts,0.0275938005180469,"(0.02,0.03]"
obligate,0.01,0.026,0.01,pc_intake_klepts,0.0326271547647532,"(0.03,0.04]"
obligate,0.01,0.073,0.012,pc_intake_klepts,0.0262835667090986,"(0.02,0.03]"
obligate,0.01,0.021,0.008,pc_intake_klepts,0.0299849546129733,"(0.02,0.03]"
obligate,0.01,0.079,0.011,pc_intake_klepts,0.0196827306026412,"(0.01,0.02]"
obligate,0.01,0.044,0.01,pc_intake_klepts,0.0256155275334179,"(0.02,0.03]"
obligate,0.01,0.06,0.015,pc_intake_klepts,0.0275720840445949,"(0.02,0.03]"
obligate,0.01,0.021,0.014,pc_intake_klepts,0.0391402383480725,"(0.03,0.04]"
obligate,0.01,0.038,0.003,pc_intake_klepts,0.0127410948316957,"(0.01,0.02]"
obligate,0.01,0.044,0.003,pc_intake_klepts,0.0121122671452221,"(0.01,0.02]"
obligate,0.01,0.045,0.009,pc_intake_klepts,0.0255529699422052,"(0.02,0.03]"
obligate,0.01,0.063,0.006,pc_intake_klepts,0.0156505319078372,"(0.01,0.02]"
obligate,0.01,0.048,0.006,pc_intake_klepts,0.0186699454711266,"(0.01,0.02]"
obligate,0.01,0.034,0.002,pc_intake_klepts,0.0106703316614581,"(0.01,0.02]"
obligate,0.01,0.035,0.007,pc_intake_klepts,0.0240083621221601,"(0.02,0.03]"
obligate,0.01,0.017,0.011,pc_intake_klepts,0.0369929626555567,"(0.03,0.04]"
obligate,0.01,0.029,0.01,pc_intake_klepts,0.0309724963725491,"(0.03,0.04]"
obligate,0.01,0.043,0.007,pc_intake_klepts,0.0221534830629976,"(0.02,0.03]"
obligate,0.01,0.033,0.012,pc_intake_klepts,0.0336969087616205,"(0.03,0.04]"
obligate,0.01,0.035,0.02,pc_intake_klepts,0.0354209749637014,"(0.03,0.04]"
obligate,0.01,0.041,0.008,pc_intake_klepts,0.0240245163562671,"(0.02,0.03]"
obligate,0.01,0.059,0.003,pc_intake_klepts,0.0107569484225475,"(0.01,0.02]"
obligate,0.01,0.019,0.015,pc_intake_klepts,0.0384334716814515,"(0.03,0.04]"
obligate,0.01,0.042,0.006,pc_intake_klepts,0.0200495851242076,"(0.02,0.03]"
obligate,0.01,0.028,0.013,pc_intake_klepts,0.0355304842602956,"(0.03,0.04]"
obligate,0.01,0.053,0.015,pc_intake_klepts,0.0269565043479652,"(0.02,0.03]"
obligate,0.01,0.024,0.007,pc_intake_klepts,0.026699972232864,"(0.02,0.03]"
obligate,0.01,0.026,0.013,pc_intake_klepts,0.0354307847294756,"(0.03,0.04]"
obligate,0.01,0.04,0.013,pc_intake_klepts,0.0311072494703553,"(0.03,0.04]"
obligate,0.01,0.042,0.017,pc_intake_klepts,0.0417881444728923,"(0.04,0.05]"
obligate,0.01,0.041,0.005,pc_intake_klepts,0.0182538475759092,"(0.01,0.02]"
obligate,0.01,0.055,0.005,pc_intake_klepts,0.0152812225726218,"(0.01,0.02]"
obligate,0.01,0.057,0.006,pc_intake_klepts,0.0173853339128061,"(0.01,0.02]"
obligate,0.01,0.028,0.008,pc_intake_klepts,0.0288440740288653,"(0.02,0.03]"
obligate,0.01,0.022,0.012,pc_intake_klepts,0.0370768542287408,"(0.03,0.04]"
obligate,0.01,0.019,0.01,pc_intake_klepts,0.0343907261229067,"(0.03,0.04]"
obligate,0.01,0.015,0.013,pc_intake_klepts,0.0434727016351631,"(0.04,0.05]"
obligate,0.01,0.075,0.006,pc_intake_klepts,0.0139121446645842,"(0.01,0.02]"
obligate,0.01,0.038,0.009,pc_intake_klepts,0.0269760055079422,"(0.02,0.03]"
obligate,0.01,0.057,0.003,pc_intake_klepts,0.0105757988894436,"(0.01,0.02]"
obligate,0.01,0.007,0.011,pc_intake_klepts,0.0287037171033788,"(0.02,0.03]"
obligate,0.01,0.058,0.005,pc_intake_klepts,0.0141263916793932,"(0.01,0.02]"
obligate,0.01,0.039,0.006,pc_intake_klepts,0.0207646775199931,"(0.02,0.03]"
obligate,0.01,0.021,0.018,pc_intake_klepts,0.0407171366570344,"(0.04,0.05]"
obligate,0.01,0.04,0.009,pc_intake_klepts,0.0243370571317273,"(0.02,0.03]"
obligate,0.01,0.032,0.003,pc_intake_klepts,0.0134281809725683,"(0.01,0.02]"
obligate,0.01,0.026,0.007,pc_intake_klepts,0.0263970041455298,"(0.02,0.03]"
obligate,0.01,0.037,0.001,pc_intake_klepts,0.00661774140480277,"(0,0.01]"
obligate,0.01,0.055,0.009,pc_intake_klepts,0.0206106573630081,"(0.02,0.03]"
obligate,0.01,0.036,0.008,pc_intake_klepts,0.024889105790463,"(0.02,0.03]"
obligate,0.01,0.036,0.015,pc_intake_klepts,0.038673933126495,"(0.03,0.04]"
obligate,0.01,0.012,0.009,pc_intake_klepts,0.0312782465426671,"(0.03,0.04]"
obligate,0.01,0.037,0.014,pc_intake_klepts,0.0315536810581798,"(0.03,0.04]"
obligate,0.01,0.033,0.003,pc_intake_klepts,0.0135743476000457,"(0.01,0.02]"
obligate,0.01,0.025,0.015,pc_intake_klepts,0.0415409001459539,"(0.04,0.05]"
obligate,0.01,0.069,0.002,pc_intake_klepts,0.00742304134109287,"(0,0.01]"
obligate,0.01,0.061,0.008,pc_intake_klepts,0.0203453360136084,"(0.02,0.03]"
obligate,0.01,0.06,0.01,pc_intake_klepts,0.0232271998782619,"(0.02,0.03]"
obligate,0.01,0.031,0.005,pc_intake_klepts,0.0207576833619937,"(0.02,0.03]"
obligate,0.01,0.013,0.012,pc_intake_klepts,0.0358515482677879,"(0.03,0.04]"
obligate,0.01,0.029,0.015,pc_intake_klepts,0.0412740970604401,"(0.04,0.05]"
obligate,0.01,0.029,0.003,pc_intake_klepts,0.0144516330966911,"(0.01,0.02]"
obligate,0.01,0.024,0.01,pc_intake_klepts,0.0322577105231864,"(0.03,0.04]"
obligate,0.01,0.028,0.006,pc_intake_klepts,0.0227074869774357,"(0.02,0.03]"
obligate,0.01,0.046,0.011,pc_intake_klepts,0.0253849600545218,"(0.02,0.03]"
obligate,0.01,0.03,0.011,pc_intake_klepts,0.0335656036709976,"(0.03,0.04]"
obligate,0.01,0.041,0.01,pc_intake_klepts,0.0276331753160054,"(0.02,0.03]"
obligate,0.01,0.039,0.003,pc_intake_klepts,0.0121333868355752,"(0.01,0.02]"
obligate,0.01,0.088,0.003,pc_intake_klepts,0.00737311013244677,"(0,0.01]"
obligate,0.01,0.066,0.002,pc_intake_klepts,0.00643780688007431,"(0,0.01]"
obligate,0.01,0.055,0.004,pc_intake_klepts,0.0127844043218512,"(0.01,0.02]"
obligate,0.01,0.07,0.004,pc_intake_klepts,0.0113591668276346,"(0.01,0.02]"
obligate,0.01,0.036,0.007,pc_intake_klepts,0.0244089804528437,"(0.02,0.03]"
obligate,0.01,0.057,0.004,pc_intake_klepts,0.0122439273330221,"(0.01,0.02]"
obligate,0.01,0.043,0.01,pc_intake_klepts,0.0259498409339027,"(0.02,0.03]"
obligate,0.01,0.051,0.004,pc_intake_klepts,0.0126348654173368,"(0.01,0.02]"
obligate,0.01,0.026,0,pc_intake_klepts,0.00188017996263128,"(0,0.01]"
obligate,0.01,0.06,0.004,pc_intake_klepts,0.0129520735486421,"(0.01,0.02]"
obligate,0.01,0.03,0.009,pc_intake_klepts,0.0284233968455218,"(0.02,0.03]"
obligate,0.01,0.04,0.015,pc_intake_klepts,0.0367670725263815,"(0.03,0.04]"
obligate,0.01,0.057,0.007,pc_intake_klepts,0.0178747051875475,"(0.01,0.02]"
obligate,0.01,0.047,0.004,pc_intake_klepts,0.0146135131998782,"(0.01,0.02]"
obligate,0.01,0.032,0.006,pc_intake_klepts,0.023462599242607,"(0.02,0.03]"
obligate,0.01,0.043,0.005,pc_intake_klepts,0.0170185412432714,"(0.01,0.02]"
obligate,0.01,0.033,0.008,pc_intake_klepts,0.025896166818681,"(0.02,0.03]"
obligate,0.01,0.006,0.01,pc_intake_klepts,0.0289315261445427,"(0.02,0.03]"
obligate,0.01,0.047,0.005,pc_intake_klepts,0.0162462542953149,"(0.01,0.02]"
obligate,0.01,0.031,0.009,pc_intake_klepts,0.0286868017486029,"(0.02,0.03]"
obligate,0.01,0.06,0.007,pc_intake_klepts,0.0174366010111129,"(0.01,0.02]"
obligate,0.01,0.069,0.011,pc_intake_klepts,0.0193253969632234,"(0.01,0.02]"
obligate,0.01,0.035,0.006,pc_intake_klepts,0.0221814901440803,"(0.02,0.03]"
obligate,0.01,0.041,0.015,pc_intake_klepts,0.0344211525208454,"(0.03,0.04]"
obligate,0.01,0.075,0.007,pc_intake_klepts,0.0183637566330767,"(0.01,0.02]"
obligate,0.01,0.071,0.005,pc_intake_klepts,0.0128646967343469,"(0.01,0.02]"
obligate,0.01,0.049,0.003,pc_intake_klepts,0.0116527121762533,"(0.01,0.02]"
obligate,0.01,0.023,0,pc_intake_klepts,0.00219878027546043,"(0,0.01]"
obligate,0.01,0.038,0,pc_intake_klepts,0.00204151527584419,"(0,0.01]"
obligate,0.01,0.027,0.006,pc_intake_klepts,0.0240841072273186,"(0.02,0.03]"
obligate,0.01,0.031,0,pc_intake_klepts,0.001974688454094,"(0,0.01]"
obligate,0.01,0.018,0.018,pc_intake_klepts,0.0487175574171483,"(0.04,0.05]"
obligate,0.01,0.05,0.005,pc_intake_klepts,0.0149321825533826,"(0.01,0.02]"
obligate,0.01,0.047,0.007,pc_intake_klepts,0.0200199135522785,"(0.02,0.03]"
obligate,0.01,0.016,0.011,pc_intake_klepts,0.0361352843154885,"(0.03,0.04]"
obligate,0.01,0.039,0.011,pc_intake_klepts,0.0294784082713907,"(0.02,0.03]"
obligate,0.01,0.042,0.012,pc_intake_klepts,0.0277531392389343,"(0.02,0.03]"
obligate,0.01,0.039,0.008,pc_intake_klepts,0.0245374454153292,"(0.02,0.03]"
obligate,0.01,0.084,0.01,pc_intake_klepts,0.0191039132613548,"(0.01,0.02]"
obligate,0.01,0.064,0.004,pc_intake_klepts,0.0125055258779481,"(0.01,0.02]"
obligate,0.01,0.054,0.009,pc_intake_klepts,0.0218057452638816,"(0.02,0.03]"
obligate,0.01,0.018,0.01,pc_intake_klepts,0.0350319767415378,"(0.03,0.04]"
obligate,0.01,0.041,0.001,pc_intake_klepts,0.00665759281504037,"(0,0.01]"
obligate,0.01,0.026,0.009,pc_intake_klepts,0.0308833770147844,"(0.03,0.04]"
obligate,0.01,0.041,0.013,pc_intake_klepts,0.0308562741671688,"(0.03,0.04]"
obligate,0.01,0.059,0.01,pc_intake_klepts,0.0249910302617418,"(0.02,0.03]"
obligate,0.01,0.043,0.013,pc_intake_klepts,0.0299066317896471,"(0.02,0.03]"
obligate,0.01,0.047,0.009,pc_intake_klepts,0.0222474238459669,"(0.02,0.03]"
obligate,0.01,0.043,0,pc_intake_klepts,0.00213760396831331,"(0,0.01]"
obligate,0.01,0.037,0.007,pc_intake_klepts,0.0227110096062801,"(0.02,0.03]"
obligate,0.01,0.031,0.011,pc_intake_klepts,0.0343919118922184,"(0.03,0.04]"
obligate,0.01,0.052,0.016,pc_intake_klepts,0.0288175410238975,"(0.02,0.03]"
obligate,0.01,0.046,0.005,pc_intake_klepts,0.0173499358830135,"(0.01,0.02]"
obligate,0.01,0.031,0.01,pc_intake_klepts,0.0306440137804026,"(0.03,0.04]"
obligate,0.01,0.031,0.004,pc_intake_klepts,0.0174605968838938,"(0.01,0.02]"
obligate,0.01,0.04,0.007,pc_intake_klepts,0.022548796105792,"(0.02,0.03]"
obligate,0.01,0.049,0.004,pc_intake_klepts,0.0138685284755719,"(0.01,0.02]"
obligate,0.01,0.024,0.006,pc_intake_klepts,0.0245697711653059,"(0.02,0.03]"
obligate,0.01,0.036,0.011,pc_intake_klepts,0.0289977373514616,"(0.02,0.03]"
obligate,0.01,0.004,0.011,pc_intake_klepts,0.027798168992501,"(0.02,0.03]"
obligate,0.01,0.036,0,pc_intake_klepts,0.00268741235362445,"(0,0.01]"
obligate,0.01,0.065,0.004,pc_intake_klepts,0.010660801749112,"(0.01,0.02]"
obligate,0.01,0.023,0.013,pc_intake_klepts,0.0379021671399167,"(0.03,0.04]"
obligate,0.01,0.036,0.017,pc_intake_klepts,0.0347128906694463,"(0.03,0.04]"
obligate,0.01,0.059,0.005,pc_intake_klepts,0.0138961921136052,"(0.01,0.02]"
obligate,0.01,0.039,0.007,pc_intake_klepts,0.0224547492785723,"(0.02,0.03]"
obligate,0.01,0.041,0.009,pc_intake_klepts,0.023444519025823,"(0.02,0.03]"
obligate,0.01,0.085,0.002,pc_intake_klepts,0.00588529123898381,"(0,0.01]"
obligate,0.01,0.076,0.004,pc_intake_klepts,0.0113377996711908,"(0.01,0.02]"
obligate,0.01,0.044,0.001,pc_intake_klepts,0.0058216449989279,"(0,0.01]"
obligate,0.01,0.102,0.007,pc_intake_klepts,0.015262549414485,"(0.01,0.02]"
obligate,0.01,0.035,0.013,pc_intake_klepts,0.0327889588496138,"(0.03,0.04]"
obligate,0.01,0.035,0.008,pc_intake_klepts,0.0258051287150712,"(0.02,0.03]"
obligate,0.01,0.05,0.011,pc_intake_klepts,0.0287149738721886,"(0.02,0.03]"
obligate,0.01,0.082,0.013,pc_intake_klepts,0.0170624024881863,"(0.01,0.02]"
obligate,0.01,0.045,0.013,pc_intake_klepts,0.0316748152838,"(0.03,0.04]"
obligate,0.01,0.055,0.007,pc_intake_klepts,0.0193014053658403,"(0.01,0.02]"
obligate,0.01,0.046,0,pc_intake_klepts,0.00196412919427461,"(0,0.01]"
obligate,0.01,0.044,0.009,pc_intake_klepts,0.0226873487931673,"(0.02,0.03]"
obligate,0.01,0.051,0.015,pc_intake_klepts,0.0288008773205658,"(0.02,0.03]"
obligate,0.01,0.04,0.014,pc_intake_klepts,0.0321326294685261,"(0.03,0.04]"
obligate,0.01,0.036,0.005,pc_intake_klepts,0.0192746660879733,"(0.01,0.02]"
obligate,0.01,0.044,0.002,pc_intake_klepts,0.00948620115846754,"(0,0.01]"
obligate,0.01,0.065,0.02,pc_intake_klepts,0.0215311004784689,"(0.02,0.03]"
obligate,0.01,0.06,0.009,pc_intake_klepts,0.0208366706752544,"(0.02,0.03]"
obligate,0.01,0.059,0.012,pc_intake_klepts,0.0285484011452802,"(0.02,0.03]"
obligate,0.01,0.033,0.001,pc_intake_klepts,0.00643402195120199,"(0,0.01]"
obligate,0.01,0.034,0.009,pc_intake_klepts,0.0280263943132143,"(0.02,0.03]"
obligate,0.01,0.046,0.008,pc_intake_klepts,0.0218306898234572,"(0.02,0.03]"
obligate,0.01,0.053,0.003,pc_intake_klepts,0.0103452758278317,"(0.01,0.02]"
obligate,0.01,0.029,0.018,pc_intake_klepts,0.0439625717232913,"(0.04,0.05]"
obligate,0.01,0.08,0.009,pc_intake_klepts,0.0209388684097588,"(0.02,0.03]"
obligate,0.01,0.045,0.001,pc_intake_klepts,0.00531323098237928,"(0,0.01]"
obligate,0.01,0.074,0.016,pc_intake_klepts,0.0293946295217414,"(0.02,0.03]"
obligate,0.01,0.038,0.012,pc_intake_klepts,0.0316434314094661,"(0.03,0.04]"
obligate,0.01,0.032,0.007,pc_intake_klepts,0.0231977683619404,"(0.02,0.03]"
obligate,0.01,0.053,0.005,pc_intake_klepts,0.0146085962649777,"(0.01,0.02]"
obligate,0.01,0.014,0.013,pc_intake_klepts,0.0373897011633938,"(0.03,0.04]"
obligate,0.01,0.05,0.009,pc_intake_klepts,0.0237773944126682,"(0.02,0.03]"
obligate,0.01,0.049,0.007,pc_intake_klepts,0.0212364327546794,"(0.02,0.03]"
obligate,0.01,0.034,0.013,pc_intake_klepts,0.0313496927029037,"(0.03,0.04]"
obligate,0.01,0.017,0.015,pc_intake_klepts,0.0442722885763052,"(0.04,0.05]"
obligate,0.01,0.025,0.01,pc_intake_klepts,0.0309322713563996,"(0.03,0.04]"
obligate,0.01,0.039,0.016,pc_intake_klepts,0.0321238456304073,"(0.03,0.04]"
obligate,0.01,0.046,0.012,pc_intake_klepts,0.0286561028063199,"(0.02,0.03]"
obligate,0.01,0.013,0.017,pc_intake_klepts,0.0397886074796374,"(0.03,0.04]"
